year,toy_num,model_name,series,photo_url
2008,K6154,1964 Lincoln Continental (3rd Color),2007 New Models,https://static.wikia.nocookie.net/hotwheels/images/5/57/Purple_Lincoln_Contine.JPG/revision/latest?cb=20080328165730
2008,K6155,Ferrari 250 LM,2007 New Models,https://static.wikia.nocookie.net/hotwheels/images/a/a7/Ferrari_AGENTAIR_XXXX.jpg/revision/latest?cb=20080921013958
2008,K6155,Ferrari 250 LM (2nd Color),2007 New Models,https://static.wikia.nocookie.net/hotwheels/images/6/6c/Ferrari_250_LM_03.JPG/revision/latest?cb=20140519004855
2008,K6155,Ferrari 250 LM (3rd Color),2007 New Models,https://static.wikia.nocookie.net/hotwheels/images/f/f6/Ferrari_250_LM_05.JPG/revision/latest?cb=20140519004855
2008,K6156,Supdogg,2007 New Models,https://static.wikia.nocookie.net/hotwheels/images/7/73/Supdog-Art.jpg/revision/latest?cb=20080325031538
2008,K6157,Solar Reflex,2007 New Models,https://static.wikia.nocookie.net/hotwheels/images/0/02/2007-025_Solar_Reflex_gold.jpg/revision/latest?cb=20080617181324
2008,K6158,Buzz Bomb,2007 New Models,https://static.wikia.nocookie.net/hotwheels/images/b/bc/FE_BuzzBomb.jpg/revision/latest?cb=20080329220723
2008,K6159,Volkswagen Golf GTI,2007 New Models,https://static.wikia.nocookie.net/hotwheels/images/e/e4/VW_new_AGENTAIR_3.jpg/revision/latest?cb=20080907190228
2008,K6159,Volkswagen Golf GTI (2nd Color),2007 New ModelsKmart Exclusive,https://static.wikia.nocookie.net/hotwheels/images/6/60/VW_new_AGENTAIR_2.jpg/revision/latest?cb=20080907190228
2008,K6159,Volkswagen Golf GTI (3rd Color),2007 New Models,https://static.wikia.nocookie.net/hotwheels/images/0/0b/VW_new_AGENTAIR_4.jpg/revision/latest?cb=20080907190228
2008,K6160,Drift King,2007 New Models,https://static.wikia.nocookie.net/hotwheels/images/a/aa/FE_Drift_King.jpg/revision/latest?cb=20080328052144
2008,K6160,Drift King (2nd Color),2007 New Models,https://static.wikia.nocookie.net/hotwheels/images/9/93/FE_Green_Drift_King.jpg/revision/latest?cb=20080414032803
2008,K6161,Jet Threat 4.0,2007 New Models,https://static.wikia.nocookie.net/hotwheels/images/5/57/Jet_threat_4.0_Yellow.jpg/revision/latest?cb=20090102072715
2008,K6161,Jet Threat 4.0 (2nd Color),2007 New Models,https://static.wikia.nocookie.net/hotwheels/images/6/68/Jet_threat_4.0_blk.jpg/revision/latest?cb=20090102073719
2008,K6161,Jet Threat 4.0 (3rd Color),2007 New Models,https://static.wikia.nocookie.net/hotwheels/images/0/09/Jet_threat_10_spoke.jpg/revision/latest?cb=20090102075808
2008,K6162,Cloak and Dagger,2007 New Models,https://static.wikia.nocookie.net/hotwheels/images/a/ac/Cloak_%26_Dagger_-_07FE_Black.JPG/revision/latest?cb=20150901230418
2008,K6162,Cloak and Dagger (2nd Color),2007 New ModelsKmart Exclusive,https://static.wikia.nocookie.net/hotwheels/images/f/f7/Cloak_N_Dagger_Red.jpg/revision/latest?cb=20090210135827
2008,K6163,Ultra Rage,2007 New Models,https://static.wikia.nocookie.net/hotwheels/images/4/4c/Ultra_rage_red.jpg/revision/latest?cb=20090124103611
2008,K6164,Porsche Cayman S,2007 New Models,https://static.wikia.nocookie.net/hotwheels/images/0/0a/Porchecaymans.jpeg/revision/latest?cb=20080918214029
2008,K6164,Porsche Cayman S (2nd Color),2007 New Models,https://static.wikia.nocookie.net/hotwheels/images/f/f1/Porschecaymans.jpg/revision/latest?cb=20090629195527
2008,K6164,Porsche Cayman S (3rd Color),2007 New Models,https://static.wikia.nocookie.net/hotwheels/images/d/d2/07042011344.jpg/revision/latest?cb=20110407032601
2008,K6165,Fast Fortress,2007 New Models,https://static.wikia.nocookie.net/hotwheels/images/5/5b/FAstFortAngRF.jpg/revision/latest?cb=20081217035957
2008,K6165,Fast Fortress (2nd Color),2007 New Models,https://static.wikia.nocookie.net/hotwheels/images/c/cc/FFortress07LoRF.jpg/revision/latest?cb=20081217035958
2008,K6166,Custom '53 Chevy,2007 New Models,https://static.wikia.nocookie.net/hotwheels/images/2/23/First_Edition_Custom_%2753_Chevy_-_6974df.jpg/revision/latest?cb=20090105234605
2008,K6166,Custom '53 Chevy (2nd Color),2007 New Models,https://static.wikia.nocookie.net/hotwheels/images/5/53/Custom_%2753_Chevy_Purple_NModels.jpg/revision/latest?cb=20090215210754
2008,K6166,Custom '53 Chevy (3rd Color),2007 New ModelsKmart Exclusive,https://static.wikia.nocookie.net/hotwheels/images/d/de/Cus53Chevy07LF.jpg/revision/latest?cb=20081231054748
2008,K6167,Shell Shock,2007 New Models,https://static.wikia.nocookie.net/hotwheels/images/9/98/Shell_shock.jpg/revision/latest?cb=20110407105722
2008,K6168,Split Vision,2007 New Models,https://static.wikia.nocookie.net/hotwheels/images/b/b3/Split_vision_2007.jpg/revision/latest?cb=20090124104531
2008,K7554,Morris Mini,Pop-Offs,https://static.wikia.nocookie.net/hotwheels/images/2/2d/Mini_-_PopOffs.jpg/revision/latest?cb=20081006200402
2008,K7555,Hyperliner,Pop-Offs,https://static.wikia.nocookie.net/hotwheels/images/6/6f/Hyperliner_blk.jpg/revision/latest?cb=20110407140042
2008,K7556,Volkswagen New Beetle Cup,Pop-Offs,https://static.wikia.nocookie.net/hotwheels/images/5/5a/New_Beetle_Cup_Pop_Offs_Yellow_10SP.jpg/revision/latest?cb=20090220035710
2008,K7557,Ground FX,Pop-Offs,https://static.wikia.nocookie.net/hotwheels/images/f/fe/Ground_FX_Green.jpg/revision/latest?cb=20090609104237
2008,K7558,'69 Camaro Convertible,Camaro,https://static.wikia.nocookie.net/hotwheels/images/7/7b/2007_Camaro_Series_Chrome_Base.jpg/revision/latest?cb=20090219151132
2008,K7559,'67 Camaro,Camaro,https://static.wikia.nocookie.net/hotwheels/images/d/d7/Camaro_Series_67%27_Camaro_5SP.jpg/revision/latest?cb=20090115040639
2008,K7560,Camaro Z28,Camaro,https://static.wikia.nocookie.net/hotwheels/images/d/d5/Camaroz28.blown.jpg/revision/latest?cb=20090704101949
2008,K7561,Camaro Z28,Camaro,https://static.wikia.nocookie.net/hotwheels/images/c/c5/Camaroz28.yellow1.jpg/revision/latest?cb=20090622165711
2008,K7562,Pony-Up,Hotwheels Design,https://static.wikia.nocookie.net/hotwheels/images/6/60/2007_Hot_Wheels_Design_Series_Pony_Up.JPG/revision/latest?cb=20090315202031
2008,K7563,Hyper Mite,Hotwheels Design,https://static.wikia.nocookie.net/hotwheels/images/7/77/HyperMiteGrRF.jpg/revision/latest?cb=20081223073526
2008,K7564,Asphalt Assault,Hotwheels Design,https://static.wikia.nocookie.net/hotwheels/images/d/d0/2007-Asphalt_Assault.jpg/revision/latest?cb=20100531165151
2008,K7565,CUL8R,Hotwheels Design,https://static.wikia.nocookie.net/hotwheels/images/2/28/07_HW_Designs_CUL8R.jpg/revision/latest?cb=20080414024334
2008,K7566,Cockney Cab II,Taxi Rods,https://static.wikia.nocookie.net/hotwheels/images/f/f1/2007-Cockney_Cab_II.jpg/revision/latest?cb=20100531170231
2008,K7567,1955 Chevy Bel Air,"Taxi Rods
New in Mainline",https://static.wikia.nocookie.net/hotwheels/images/a/a8/1955_Chevy_Taxi.jpg/revision/latest?cb=20081219051118
2008,K7568,'70 Plymouth Road Runner,Taxi Rods,https://static.wikia.nocookie.net/hotwheels/images/7/76/Roadrunner_AGENTAIR_13.jpg/revision/latest?cb=20081128004841
2008,K7569,1964 Chevy Impala,Taxi Rods,https://static.wikia.nocookie.net/hotwheels/images/c/cd/1964_Chevrolet_Impala_Taxi_-_1284df.jpg/revision/latest?cb=20090824115945
2008,K7570,Chrysler 300C Hemi,Gold Rides,https://static.wikia.nocookie.net/hotwheels/images/e/e2/Chrysler300chemi.jpg/revision/latest?cb=20090615201502
2008,K7571,'07 Cadillac Escalade,Gold Rides,https://static.wikia.nocookie.net/hotwheels/images/b/b5/Gold_%2707_Cadillac_Escalade_-_6404ef.jpg/revision/latest?cb=20081116185847
2008,K7572,Humvee,Gold Rides,https://static.wikia.nocookie.net/hotwheels/images/d/d4/2007-Humvee.jpg/revision/latest?cb=20100531170800
2008,K7573,Unobtainium 1,Gold Rides,https://static.wikia.nocookie.net/hotwheels/images/d/dc/Unobtainium_1_GOLD.jpg/revision/latest?cb=20090309220647
2008,K7574,Ferrari 512M,Engine Revealers,https://static.wikia.nocookie.net/hotwheels/images/f/f4/Ferrari512m.jpg/revision/latest?cb=20090704051316
2008,K7575,1969 Dodge Charger,Engine Revealers,https://static.wikia.nocookie.net/hotwheels/images/9/95/69_Charger_AGENTAIR_6.jpg/revision/latest?cb=20080920040205
2008,L3015,'58 Corvette,Engine Revealers,https://static.wikia.nocookie.net/hotwheels/images/5/59/58corvette.grey.jpg/revision/latest?cb=20090707111006
2008,L3016,Tire Fryer,Engine Revealers,https://static.wikia.nocookie.net/hotwheels/images/b/b3/Tirefire.jpg/revision/latest?cb=20090707110920
2008,K7576,Hummer H2,Hummer,https://static.wikia.nocookie.net/hotwheels/images/f/f3/2007-Hummer_H2.jpg/revision/latest?cb=20100531171855
2008,K7577,Hummer H3T Concept,Hummer,https://static.wikia.nocookie.net/hotwheels/images/1/11/Hummerh3t07.jpg/revision/latest?cb=20090704151916
2008,K7578,Hummer H3,Hummer,https://static.wikia.nocookie.net/hotwheels/images/d/d6/Hummerh3.jpg/revision/latest?cb=20090629193719
2008,K7579,Hummer H2,Hummer,https://static.wikia.nocookie.net/hotwheels/images/5/56/2007-Blings_Hummer_H2.jpg/revision/latest?cb=20100531171924
2008,K7580,Preying Menace,Street Beast II,https://static.wikia.nocookie.net/hotwheels/images/1/14/2007-Preying_Menace.jpg/revision/latest?cb=20100531214951
2008,K7581,Sharkruiser,Street Beast II,https://static.wikia.nocookie.net/hotwheels/images/3/3f/2007-Sharkruiser.jpg/revision/latest?cb=20100531215026
2008,K7582,Arachnorod,Street Beast II,https://static.wikia.nocookie.net/hotwheels/images/1/1b/2007-Arachnorod.jpg/revision/latest?cb=20100531215058
2008,K7583,Rodzilla,Street Beast II,https://static.wikia.nocookie.net/hotwheels/images/6/64/2007-Rodzilla.jpg/revision/latest?cb=20100531215124
2008,K7584,Nerve Hammer,X-Raycers,https://static.wikia.nocookie.net/hotwheels/images/2/2e/2007-Nerve_Hammer.jpg/revision/latest?cb=20100601043127
2008,K7585,Stockar,X-Raycers,https://static.wikia.nocookie.net/hotwheels/images/4/4c/2007-Stockar.jpg/revision/latest?cb=20100601043204
2008,K7586,Phastasm,X-Raycers,https://static.wikia.nocookie.net/hotwheels/images/e/eb/2007-Phastasm.jpg/revision/latest?cb=20100601044306
2008,K7587,Vandetta,X-Raycers,https://static.wikia.nocookie.net/hotwheels/images/a/ae/072.07.jpg/revision/latest?cb=20090715115138
2008,K7588,Mad Propz,Aerial Attack,https://static.wikia.nocookie.net/hotwheels/images/c/cb/MaddPropz07LR.jpg/revision/latest?cb=20081211024329
2008,K7589,Killer Copter,Aerial Attack,https://static.wikia.nocookie.net/hotwheels/images/3/3b/Killer_Copter_Teams.jpg/revision/latest?cb=20090127190750
2008,K7590,Poison Arrow,Aerial Attack,https://static.wikia.nocookie.net/hotwheels/images/3/39/2007_POISON_ARROW_TEAM_AERIAL_ATTACK.JPG/revision/latest?cb=20120219150155
2008,K7591,Blimp,Aerial Attack,https://static.wikia.nocookie.net/hotwheels/images/5/50/076.jpg/revision/latest?cb=20090715115235
2008,K7592,1941 Willys Coupe,Hotwheels Racing,https://static.wikia.nocookie.net/hotwheels/images/5/5c/41_Willys_-_07_Race_Team.jpg/revision/latest?cb=20090325234403
2008,K7593,24/Seven,Hotwheels Racing,https://static.wikia.nocookie.net/hotwheels/images/b/bc/24Seven_-_07_Race_Team.jpg/revision/latest?cb=20090325234553
2008,K7594,Formul8r,Hotwheels Racing,https://static.wikia.nocookie.net/hotwheels/images/2/2f/Formul8r_-_07_Race_Team.jpg/revision/latest?cb=20090325234715
2008,K7595,Datsun 240Z,Hotwheels Racing,https://static.wikia.nocookie.net/hotwheels/images/f/fc/Datsun_240Z_-_07_Race_Team.jpg/revision/latest?cb=20090325234829
2008,K7596,Tantrum,Ragtops & Roadsters,https://static.wikia.nocookie.net/hotwheels/images/a/a7/081.07.jpg/revision/latest?cb=20090715115344
2008,K7597,'33 Ford,Ragtops & Roadsters,https://static.wikia.nocookie.net/hotwheels/images/4/46/082.07.jpg/revision/latest?cb=20090715115420
2008,K7598,'70 Chevelle,"Ragtops & Roadsters
New in Mainline",https://static.wikia.nocookie.net/hotwheels/images/1/18/083.07.jpg/revision/latest?cb=20090715115507
2008,K7599,Mitsubishi Eclipse,Ragtops & Roadsters,https://static.wikia.nocookie.net/hotwheels/images/2/22/084.07.jpg/revision/latest?cb=20090715115542
2008,K7637,Dodge Charger Daytona,Code Cars,https://static.wikia.nocookie.net/hotwheels/images/f/fb/2007-1970_Dodge_Charger_Daytona.jpg/revision/latest?cb=20100602043129
2008,K7637,Dodge Charger Daytona (2nd Color),Code Cars,https://static.wikia.nocookie.net/hotwheels/images/6/6e/ToonedDaytona.jpg/revision/latest?cb=20100922041703
2008,K7636,Cadillac Cien Concept,Code Cars,https://static.wikia.nocookie.net/hotwheels/images/1/1f/Cadillaccien.blue.jpg/revision/latest?cb=20090630180624
2008,K7638,Muscle Tone,Code Cars,https://static.wikia.nocookie.net/hotwheels/images/4/4d/2007MuscleToneGold.jpg/revision/latest?cb=20110707151422
2008,K7638,Muscle Tone (2nd Color),Code Cars,https://static.wikia.nocookie.net/hotwheels/images/2/28/2007-Muscle_Tone.jpg/revision/latest?cb=20100602043316
2008,K7639,Audacious,Code Cars,https://static.wikia.nocookie.net/hotwheels/images/f/fa/2007-Audacious_%28red%29.jpg/revision/latest?cb=20100602043347
2008,K7639,Audacious (2nd Color),Code Cars,https://static.wikia.nocookie.net/hotwheels/images/0/05/AUDACIOUS_BLACK_2007.jpg/revision/latest?cb=20100514132706
2008,K7640,Overbored 454,Code Cars,https://static.wikia.nocookie.net/hotwheels/images/f/ff/Overbored454.jpg/revision/latest?cb=20090704161352
2008,K7640,Overbored 454 (2nd Color),Code Cars,https://static.wikia.nocookie.net/hotwheels/images/1/1a/Overbored454code.jpg/revision/latest?cb=20110303011139
2008,K7641,Rocket Box,Code Cars,https://static.wikia.nocookie.net/hotwheels/images/d/d1/2007-Blings_Rocket_Box.jpg/revision/latest?cb=20100602043538
2008,K7641,Rocket Box (2nd Color),Code Cars,https://static.wikia.nocookie.net/hotwheels/images/c/c4/100_3665.jpg/revision/latest?cb=20100110001338
2008,K7642,Monoposto,Code Cars,https://static.wikia.nocookie.net/hotwheels/images/9/99/2007-Monoposto.jpg/revision/latest?cb=20100602043607
2008,K7643,Aston Martin V8 Vantage,Code Cars,https://static.wikia.nocookie.net/hotwheels/images/e/e2/Astonmartin.black.jpg/revision/latest?cb=20090630180518
2008,K7643,Aston Martin V8 Vantage (2nd Color),Code Cars,https://static.wikia.nocookie.net/hotwheels/images/9/9e/2008_050_Aston_Martin_V8_Vantage_Silver2.jpg/revision/latest?cb=20090819224750
2008,K7644,I Candy,Code Cars,https://static.wikia.nocookie.net/hotwheels/images/0/0e/093.07.jpg/revision/latest?cb=20090715115651
2008,K7640,Lotus Esprit,Code Cars,https://static.wikia.nocookie.net/hotwheels/images/d/d8/2007-Lotus_Esprit.jpg/revision/latest?cb=20100602043635
2008,K7640,Lotus Esprit (2nd Color),Code Cars,https://static.wikia.nocookie.net/hotwheels/images/9/90/Lotus_Esprit_V8_01.jpg/revision/latest?cb=20130731120731
2008,K7646,Toyota RSC,Code Cars,https://static.wikia.nocookie.net/hotwheels/images/f/f0/Toyotarsc.jpg/revision/latest?cb=20090705172938
2008,K7646,Toyota RSC (2nd Color),Code Cars,https://static.wikia.nocookie.net/hotwheels/images/4/44/Toyota_Rsc.jpg/revision/latest?cb=20090126142245
2008,K7647,Xtreemster,Code Cars,https://static.wikia.nocookie.net/hotwheels/images/c/c4/Extreemster_Code_Car.JPG/revision/latest?cb=20090303091757
2008,K7648,Shelby Cobra 427 S/C,Code Cars,https://static.wikia.nocookie.net/hotwheels/images/f/f4/Shelbycobra07.jpg/revision/latest?cb=20090630181048
2008,K7648,Shelby Cobra 427 S/C (2nd Color),Code Cars,https://static.wikia.nocookie.net/hotwheels/images/a/a8/CobraDkBluRF.jpg/revision/latest?cb=20081211054619
2008,K7649,Dodge Power Wagon,Code Cars,https://static.wikia.nocookie.net/hotwheels/images/f/f9/Dodgepowerwagon.jpg/revision/latest?cb=20090707115800
2008,K7649,Dodge Power Wagon (2nd Color),Code Cars,https://static.wikia.nocookie.net/hotwheels/images/9/9d/Dodge_Power_Wagon_Code.jpg/revision/latest?cb=20090126142924
2008,K7650,Whip Creamer II,Code Cars,https://static.wikia.nocookie.net/hotwheels/images/1/17/Whip_Creamer_II.JPG/revision/latest?cb=20100217011339
2008,K7650,Whip Creamer II (2nd Color),Code Cars,https://static.wikia.nocookie.net/hotwheels/images/3/30/P5070069.jpg/revision/latest?cb=20110506164245
2008,K7651,Honda Civic Si,Code Cars,https://static.wikia.nocookie.net/hotwheels/images/8/83/Hondacivic06.jpg/revision/latest?cb=20090630180743
2008,K7651,Honda Civic Si (2nd Color),Code Cars,https://static.wikia.nocookie.net/hotwheels/images/5/53/Civic_AGENTAIR_2.jpg/revision/latest?cb=20080904044844
2008,K7652,AMG-Mercedes CLK DTM,Code Cars,https://static.wikia.nocookie.net/hotwheels/images/4/49/Amgmercedesclkdtm.jpg/revision/latest?cb=20090630175826
2008,K7652,AMG-Mercedes CLK DTM (2nd Color),Code Cars,https://static.wikia.nocookie.net/hotwheels/images/a/a6/AMG_Mercedes-Benz_CLK_DTM_%282007_Code_Cars_-17-24%29.jpg/revision/latest?cb=20150207201242
2008,K7653,Suzuki GSX-R/4,Code Cars,https://static.wikia.nocookie.net/hotwheels/images/4/4b/Suzukigsx.jpg/revision/latest?cb=20090630180115
2008,K7654,Dieselboy,Code Cars,https://static.wikia.nocookie.net/hotwheels/images/b/bd/Dieselboy.jpg/revision/latest?cb=20090708120728
2008,K7654,Dieselboy (2nd Color),Code Cars,https://static.wikia.nocookie.net/hotwheels/images/3/31/2007_Dieselboy_blue.jpg/revision/latest?cb=20080612000315
2008,L3010,'68 Cougar,Code Cars,https://static.wikia.nocookie.net/hotwheels/images/6/67/68cougar.black.jpg/revision/latest?cb=20090614173514
2008,L3010,'68 Cougar (2nd Color),Code Cars,https://static.wikia.nocookie.net/hotwheels/images/0/04/68cougar.green.jpg/revision/latest?cb=20090614173709
2008,L3011,Motoblade,Code Cars,https://static.wikia.nocookie.net/hotwheels/images/d/dd/Motoblade_code_red.JPG/revision/latest?cb=20091205015219
2008,L3011,Motoblade (2nd Color),Code Cars,https://static.wikia.nocookie.net/hotwheels/images/0/07/Motoblade-2007_105.jpg/revision/latest?cb=20130313190134
2008,L3012,Custom Cougar,Code Cars,https://static.wikia.nocookie.net/hotwheels/images/b/b6/Customcougar07.jpg/revision/latest?cb=20090630180300
2008,L3013,So Fine,Code Cars,https://static.wikia.nocookie.net/hotwheels/images/b/b4/SoFine07RF.jpg/revision/latest?cb=20090114013023
2008,L3013,So Fine (2nd Color),Code Cars,https://static.wikia.nocookie.net/hotwheels/images/7/77/Sofine07.jpg/revision/latest?cb=20090704161131
2008,L3014,Mitsubishi Eclipse Concept Car,Code Cars,https://static.wikia.nocookie.net/hotwheels/images/2/28/Mitsubishieclipseconcept.jpg/revision/latest?cb=20090707093611
2008,K7600,Pharodox,Track Stars,https://static.wikia.nocookie.net/hotwheels/images/5/5e/109.jpg/revision/latest?cb=20191103013714
2008,K7601,Subaru Impreza,Track StarsNew in Mainline,https://static.wikia.nocookie.net/hotwheels/images/e/e9/A5648.jpg/revision/latest?cb=20121101002301
2008,K7601,Subaru Impreza (2nd Color),Track StarsNew in Mainline,https://static.wikia.nocookie.net/hotwheels/images/3/3d/2007-Subaru_Impreza.jpg/revision/latest?cb=20100601055802
2008,K7602,Split Decision,Track Stars,https://static.wikia.nocookie.net/hotwheels/images/1/11/111.jpg/revision/latest?cb=20191103013634
2008,K7602,Split Decision (2nd Color),Track Stars,https://static.wikia.nocookie.net/hotwheels/images/e/e7/111_Split_Decision_%28Red%29.jpg/revision/latest?cb=20090911054735
2008,K7603,Backdraft,Track Stars,https://static.wikia.nocookie.net/hotwheels/images/1/12/2007-Backdraft.jpg/revision/latest?cb=20100601055840
2008,K7604,Flathead Fury,Track StarsNew in Mainline,https://static.wikia.nocookie.net/hotwheels/images/6/61/Flathead_Fury_CIMG1148.JPG/revision/latest?cb=20110911115526
